depth_m,age_ice_calBP,age_gas_calBP
2996.1,37593,37214
2996.122,37594,37215
2996.144,37595,37216.1
2996.166,37596,37217.1
2996.188,37597,37218.2
2996.211,37598,37219.2
2996.233,37599,37220.2
2996.255,37600,37221.3
2996.277,37601,37222.3
2996.299,37602,37223.4
2996.321,37603,37224.4
2996.344,37604,37225.4
2996.366,37605,37226.5
2996.388,37606,37227.5
2996.41,37607,37228.5
2996.432,37608,37229.6
2996.454,37609,37230.6
2996.477,37610,37231.6
2996.499,37611,37232.7
2996.521,37612,37233.7
2996.543,37613,37234.7
2996.565,37614,37235.8
2996.587,37615,37236.8
2996.61,37616,37237.9
2996.632,37617,37238.9
2996.654,37618,37239.9
2996.676,37619,37241
2996.698,37620,37242
2996.721,37621,37243.1
2996.743,37622,37244.1
2996.765,37623,37245.2
2996.787,37624,37246.2
2996.809,37625,37247.3
2996.832,37626,37248.3
2996.854,37627,37249.4
2996.876,37628,37250.4
2996.898,37629,37251.5
2996.92,37630,37252.5
2996.943,37631,37253.6
2996.965,37632,37254.6
2996.987,37633,37255.7
2997.009,37634,37256.7
2997.031,37635,37257.8
2997.054,37636,37258.8
2997.076,37637,37259.9
2997.098,37638,37260.9
2997.12,37639,37262
2997.142,37640,37263
2997.165,37641,37264.1
2997.187,37642,37265.2
2997.209,37643,37266.2
2997.231,37644,37267.3
2997.253,37645,37268.3
2997.276,37646,37269.4
2997.298,37647,37270.5
2997.32,37648,37271.5
2997.342,37649,37272.6
2997.365,37650,37273.7
2997.387,37651,37274.7
2997.409,37652,37275.8
2997.431,37653,37276.8
2997.453,37654,37277.9
2997.476,37655,37279
2997.498,37656,37280
2997.52,37657,37281.1
2997.542,37658,37282.2
2997.565,37659,37283.2
2997.587,37660,37284.3
2997.609,37661,37285.4
2997.631,37662,37286.4
2997.653,37663,37287.5
2997.676,37664,37288.6
2997.698,37665,37289.6
2997.72,37666,37290.7
2997.742,37667,37291.8
2997.765,37668,37292.8
2997.787,37669,37293.9
2997.809,37670,37295
2997.831,37671,37296
2997.854,37672,37297.1
2997.876,37673,37298.2
2997.898,37674,37299.2
2997.92,37675,37300.3
2997.943,37676,37301.4
2997.965,37677,37302.5
2997.987,37678,37303.5
2998.009,37679,37304.6
2998.032,37680,37305.7
2998.054,37681,37306.7
2998.076,37682,37307.8
2998.098,37683,37308.9
2998.121,37684,37310
2998.143,37685,37311
2998.165,37686,37312.1
2998.187,37687,37313.2
2998.21,37688,37314.3
2998.232,37689,37315.3
2998.254,37690,37316.4
2998.276,37691,37317.5
2998.299,37692,37318.6
2998.321,37693,37319.6
2998.343,37694,37320.7
2998.365,37695,37321.8
2998.388,37696,37322.9
2998.41,37697,37323.9
2998.432,37698,37325
2998.455,37699,37326.1
2998.477,37700,37327.2
2998.499,37701,37328.2
2998.521,37702,37329.3
2998.544,37703,37330.4
2998.566,37704,37331.5
2998.588,37705,37332.5
2998.611,37706,37333.6
2998.633,37707,37334.7
2998.655,37708,37335.8
2998.677,37709,37336.8
2998.7,37710,37337.9
2998.722,37711,37339
2998.744,37712,37340
2998.767,37713,37341.1
2998.789,37714,37342.2
2998.811,37715,37343.2
2998.833,37716,37344.3
2998.856,37717,37345.4
2998.878,37718,37346.5
2998.9,37719,37347.5
2998.923,37720,37348.6
2998.945,37721,37349.7
2998.967,37722,37350.8
2998.99,37723,37351.8
2999.012,37724,37352.9
2999.034,37725,37354
2999.056,37726,37355.1
2999.079,37727,37356.1
2999.101,37728,37357.2
2999.123,37729,37358.3
2999.146,37730,37359.4
2999.168,37731,37360.5
2999.19,37732,37361.5
2999.213,37733,37362.6
2999.235,37734,37363.7
2999.257,37735,37364.8
2999.28,37736,37365.8
2999.302,37737,37366.9
2999.324,37738,37368
2999.347,37739,37369.1
2999.369,37740,37370.1
2999.391,37741,37371.2
2999.414,37742,37372.3
2999.436,37743,37373.4
2999.458,37744,37374.4
2999.481,37745,37375.5
2999.503,37746,37376.6
2999.525,37747,37377.7
2999.548,37748,37378.8
2999.57,37749,37379.9
2999.592,37750,37380.9
2999.615,37751,37382
2999.637,37752,37383.1
2999.659,37753,37384.2
2999.682,37754,37385.3
2999.704,37755,37386.4
2999.726,37756,37387.5
2999.749,37757,37388.6
2999.771,37758,37389.6
2999.793,37759,37390.7
2999.816,37760,37391.8
2999.838,37761,37392.9
2999.861,37762,37394
2999.883,37763,37395.1
2999.905,37764,37396.2
2999.928,37765,37397.3
2999.95,37766,37398.4
2999.972,37767,37399.5
2999.995,37768,37400.6
3000.017,37769,37401.7
3000.039,37770,37402.8
3000.062,37771,37403.8
3000.084,37772,37404.9
3000.107,37773,37406
3000.129,37774,37407.1
3000.151,37775,37408.2
3000.174,37776,37409.3
3000.196,37777,37410.4
3000.219,37778,37411.5
3000.241,37779,37412.6
3000.263,37780,37413.6
3000.286,37781,37414.7
3000.308,37782,37415.8
3000.33,37783,37416.9
3000.353,37784,37418
3000.375,37785,37419.1
3000.398,37786,37420.2
3000.42,37787,37421.3
3000.442,37788,37422.3
3000.465,37789,37423.4
3000.487,37790,37424.5
3000.51,37791,37425.6
3000.532,37792,37426.7
3000.554,37793,37427.8
3000.577,37794,37428.9
3000.599,37795,37430
3000.622,37796,37431
3000.644,37797,37432.1
3000.667,37798,37433.2
3000.689,37799,37434.3
3000.711,37800,37435.4
3000.734,37801,37436.5
3000.756,37802,37437.5
3000.779,37803,37438.6
3000.801,37804,37439.7
3000.823,37805,37440.8
3000.846,37806,37441.9
3000.868,37807,37443
3000.891,37808,37444
3000.913,37809,37445.1
3000.936,37810,37446.2
3000.958,37811,37447.3
3000.98,37812,37448.3
3001.003,37813,37449.4
3001.025,37814,37450.5
3001.048,37815,37451.6
3001.07,37816,37452.7
3001.093,37817,37453.7
3001.115,37818,37454.8
3001.138,37819,37455.9
3001.16,37820,37457
3001.182,37821,37458.1
3001.205,37822,37459.1
3001.227,37823,37460.2
3001.25,37824,37461.3
3001.272,37825,37462.4
3001.295,37826,37463.5
3001.317,37827,37464.5
3001.34,37828,37465.6
3001.362,37829,37466.7
3001.385,37830,37467.7
3001.407,37831,37468.8
3001.43,37832,37469.9
3001.452,37833,37471
3001.475,37834,37472
3001.497,37835,37473.1
3001.519,37836,37474.2
3001.542,37837,37475.2
3001.564,37838,37476.3
3001.587,37839,37477.4
3001.609,37840,37478.5
3001.632,37841,37479.5
3001.654,37842,37480.6
3001.677,37843,37481.7
3001.699,37844,37482.8
3001.722,37845,37483.8
3001.744,37846,37484.9
3001.767,37847,37486
3001.789,37848,37487.1
3001.812,37849,37488.1
3001.834,37850,37489.2
3001.857,37851,37490.3
3001.879,37852,37491.3
3001.902,37853,37492.4
3001.924,37854,37493.5
3001.947,37855,37494.5
3001.969,37856,37495.6
3001.992,37857,37496.7
3002.014,37858,37497.7
3002.037,37859,37498.8
3002.059,37860,37499.9
3002.082,37861,37500.9
3002.105,37862,37502
3002.127,37863,37503.1
3002.15,37864,37504.1
3002.172,37865,37505.2
3002.195,37866,37506.3
3002.217,37867,37507.3
3002.24,37868,37508.4
3002.262,37869,37509.5
3002.285,37870,37510.5
3002.307,37871,37511.6
3002.33,37872,37512.7
3002.352,37873,37513.7
3002.375,37874,37514.8
3002.398,37875,37515.9
3002.42,37876,37516.9
3002.443,37877,37518
3002.465,37878,37519.1
3002.488,37879,37520.2
3002.51,37880,37521.2
3002.533,37881,37522.3
3002.555,37882,37523.4
3002.578,37883,37524.4
3002.601,37884,37525.5
3002.623,37885,37526.6
3002.646,37886,37527.6
3002.668,37887,37528.7
3002.691,37888,37529.8
3002.713,37889,37530.8
3002.736,37890,37531.9
3002.759,37891,37533
3002.781,37892,37534
3002.804,37893,37535.1
3002.826,37894,37536.2
3002.849,37895,37537.2
3002.871,37896,37538.3
3002.894,37897,37539.4
3002.917,37898,37540.5
3002.939,37899,37541.5
3002.962,37900,37542.6
3002.984,37901,37543.7
3003.007,37902,37544.7
3003.03,37903,37545.8
3003.052,37904,37546.9
3003.075,37905,37547.9
3003.097,37906,37549
3003.12,37907,37550.1
3003.143,37908,37551.1
3003.165,37909,37552.2
3003.188,37910,37553.3
3003.21,37911,37554.3
3003.233,37912,37555.4
3003.256,37913,37556.4
3003.278,37914,37557.5
3003.301,37915,37558.6
3003.324,37916,37559.6
3003.346,37917,37560.7
3003.369,37918,37561.7
3003.391,37919,37562.8
3003.414,37920,37563.8
3003.437,37921,37564.9
3003.459,37922,37566
3003.482,37923,37567
3003.505,37924,37568.1
3003.527,37925,37569.1
3003.55,37926,37570.2
3003.573,37927,37571.2
3003.595,37928,37572.3
3003.618,37929,37573.3
3003.641,37930,37574.3
3003.663,37931,37575.4
3003.686,37932,37576.4
3003.709,37933,37577.5
3003.731,37934,37578.5
3003.754,37935,37579.6
3003.777,37936,37580.6
3003.799,37937,37581.7
3003.822,37938,37582.7
3003.845,37939,37583.8
3003.867,37940,37584.8
3003.89,37941,37585.9
3003.913,37942,37586.9
3003.935,37943,37588
3003.958,37944,37589
3003.981,37945,37590.1
3004.003,37946,37591.1
3004.026,37947,37592.2
3004.049,37948,37593.3
3004.071,37949,37594.3
3004.094,37950,37595.4
3004.117,37951,37596.4
3004.139,37952,37597.5
3004.162,37953,37598.5
3004.185,37954,37599.6
3004.208,37955,37600.6
3004.23,37956,37601.7
3004.253,37957,37602.7
3004.276,37958,37603.8
3004.298,37959,37604.8
3004.321,37960,37605.9
3004.344,37961,37606.9
3004.367,37962,37608
3004.389,37963,37609.1
3004.412,37964,37610.1
3004.435,37965,37611.2
3004.458,37966,37612.2
3004.48,37967,37613.3
3004.503,37968,37614.3
3004.526,37969,37615.3
3004.548,37970,37616.4
3004.571,37971,37617.4
3004.594,37972,37618.5
3004.617,37973,37619.5
3004.639,37974,37620.6
3004.662,37975,37621.6
3004.685,37976,37622.7
3004.708,37977,37623.7
3004.73,37978,37624.8
3004.753,37979,37625.9
3004.776,37980,37626.9
3004.799,37981,37628
3004.822,37982,37629
3004.844,37983,37630.1
3004.867,37984,37631.2
3004.89,37985,37632.2
3004.913,37986,37633.3
3004.935,37987,37634.4
3004.958,37988,37635.4
3004.981,37989,37636.5
3005.004,37990,37637.6
3005.026,37991,37638.6
3005.049,37992,37639.7
3005.072,37993,37640.7
3005.095,37994,37641.8
3005.118,37995,37642.9
3005.14,37996,37643.9
3005.163,37997,37645
3005.186,37998,37646.1
3005.209,37999,37647.1
3005.232,38000,37648.2
3005.254,38001,37649.2
3005.277,38002,37650.3
3005.3,38003,37651.4
3005.323,38004,37652.4
3005.346,38005,37653.5
3005.369,38006,37654.5
3005.391,38007,37655.6
3005.414,38008,37656.7
3005.437,38009,37657.8
3005.46,38010,37658.8
3005.483,38011,37659.9
3005.506,38012,37661
3005.528,38013,37662
3005.551,38014,37663.1
3005.574,38015,37664.2
3005.597,38016,37665.3
3005.62,38017,37666.3
3005.643,38018,37667.4
3005.665,38019,37668.5
3005.688,38020,37669.6
3005.711,38021,37670.6
3005.734,38022,37671.7
3005.757,38023,37672.8
3005.78,38024,37673.9
3005.803,38025,37674.9
3005.825,38026,37676
3005.848,38027,37677.1
3005.871,38028,37678.1
3005.894,38029,37679.2
3005.917,38030,37680.3
3005.94,38031,37681.3
3005.963,38032,37682.4
3005.986,38033,37683.5
3006.008,38034,37684.6
3006.031,38035,37685.6
3006.054,38036,37686.7
3006.077,38037,37687.8
3006.1,38038,37688.9
3006.123,38039,37690
3006.146,38040,37691
3006.169,38041,37692.1
3006.192,38042,37693.2
3006.214,38043,37694.3
3006.237,38044,37695.4
3006.26,38045,37696.4
3006.283,38046,37697.5
3006.306,38047,37698.6
3006.329,38048,37699.7
3006.352,38049,37700.8
3006.375,38050,37701.9
3006.398,38051,37703
3006.421,38052,37704.1
3006.444,38053,37705.1
3006.467,38054,37706.2
3006.49,38055,37707.3
3006.512,38056,37708.4
3006.535,38057,37709.5
3006.558,38058,37710.6
3006.581,38059,37711.7
3006.604,38060,37712.8
3006.627,38061,37713.8
3006.65,38062,37714.9
3006.673,38063,37716
3006.696,38064,37717.1
3006.719,38065,37718.2
3006.742,38066,37719.3
3006.765,38067,37720.4
3006.788,38068,37721.5
3006.811,38069,37722.6
3006.834,38070,37723.7
3006.857,38071,37724.8
3006.88,38072,37725.9
3006.903,38073,37727
3006.926,38074,37728.1
3006.949,38075,37729.2
3006.972,38076,37730.3
3006.995,38077,37731.4
3007.018,38078,37732.5
3007.041,38079,37733.6
3007.064,38080,37734.8
3007.087,38081,37735.9
3007.11,38082,37737
3007.133,38083,37738.1
3007.156,38084,37739.2
3007.179,38085,37740.3
3007.202,38086,37741.4
3007.225,38087,37742.5
3007.248,38088,37743.6
3007.271,38089,37744.8
3007.294,38090,37745.9
3007.317,38091,37747
3007.34,38092,37748.1
3007.363,38093,37749.2
3007.386,38094,37750.3
3007.409,38095,37751.5
3007.432,38096,37752.6
3007.455,38097,37753.7
3007.478,38098,37754.8
3007.501,38099,37756
3007.524,38100,37757.1
3007.547,38101,37758.2
3007.57,38102,37759.3
3007.593,38103,37760.5
3007.616,38104,37761.6
3007.639,38105,37762.7
3007.663,38106,37763.8
3007.686,38107,37764.9
3007.709,38108,37766.1
3007.732,38109,37767.2
3007.755,38110,37768.3
3007.778,38111,37769.4
3007.801,38112,37770.5
3007.824,38113,37771.6
3007.847,38114,37772.8
3007.87,38115,37773.9
3007.893,38116,37775
3007.916,38117,37776.1
3007.939,38118,37777.2
3007.963,38119,37778.4
3007.986,38120,37779.5
3008.009,38121,37780.6
3008.032,38122,37781.7
3008.055,38123,37782.8
3008.078,38124,37784
3008.101,38125,37785.1
3008.124,38126,37786.2
3008.147,38127,37787.3
3008.171,38128,37788.5
3008.194,38129,37789.6
3008.217,38130,37790.7
3008.24,38131,37791.8
3008.263,38132,37793
3008.286,38133,37794.1
3008.309,38134,37795.2
3008.332,38135,37796.3
3008.356,38136,37797.5
3008.379,38137,37798.6
3008.402,38138,37799.7
3008.425,38139,37800.8
3008.448,38140,37802
3008.471,38141,37803.1
3008.494,38142,37804.2
3008.518,38143,37805.3
3008.541,38144,37806.5
3008.564,38145,37807.6
3008.587,38146,37808.7
3008.61,38147,37809.9
3008.633,38148,37811
3008.657,38149,37812.1
3008.68,38150,37813.3
3008.703,38151,37814.4
3008.726,38152,37815.5
3008.749,38153,37816.6
3008.773,38154,37817.8
3008.796,38155,37818.9
3008.819,38156,37820
3008.842,38157,37821.2
3008.865,38158,37822.3
3008.888,38159,37823.4
3008.912,38160,37824.6
3008.935,38161,37825.7
3008.958,38162,37826.8
3008.981,38163,37828
3009.004,38164,37829.1
3009.028,38165,37830.2
3009.051,38166,37831.4
3009.074,38167,37832.5
3009.097,38168,37833.6
3009.121,38169,37834.8
3009.144,38170,37835.9
3009.167,38171,37837.1
3009.19,38172,37838.2
3009.214,38173,37839.4
3009.237,38174,37840.5
3009.26,38175,37841.7
3009.283,38176,37842.8
3009.306,38177,37844
3009.33,38178,37845.1
3009.353,38179,37846.3
3009.376,38180,37847.4
3009.399,38181,37848.6
3009.423,38182,37849.8
3009.446,38183,37850.9
3009.469,38184,37852.1
3009.493,38185,37853.2
3009.516,38186,37854.4
3009.539,38187,37855.5
3009.562,38188,37856.7
3009.586,38189,37857.9
3009.609,38190,37859
3009.632,38191,37860.2
3009.655,38192,37861.3
3009.679,38193,37862.5
3009.702,38194,37863.7
3009.725,38195,37864.8
3009.749,38196,37866
3009.772,38197,37867.1
3009.795,38198,37868.3
3009.818,38199,37869.5
3009.842,38200,37870.6
3009.865,38201,37871.8
3009.888,38202,37872.9
3009.912,38203,37874.1
3009.935,38204,37875.3
3009.958,38205,37876.4
3009.982,38206,37877.6
3010.005,38207,37878.8
3010.028,38208,37879.9
3010.052,38209,37881.1
3010.075,38210,37882.2
3010.098,38211,37883.4
3010.122,38212,37884.6
3010.145,38213,37885.7
3010.168,38214,37886.9
3010.192,38215,37888.1
3010.215,38216,37889.2
3010.238,38217,37890.4
3010.262,38218,37891.6
3010.285,38219,37892.7
3010.308,38220,37893.9
3010.332,38221,37895
3010.355,38222,37896.2
3010.379,38223,37897.4
3010.402,38224,37898.5
3010.425,38225,37899.7
3010.449,38226,37900.9
3010.472,38227,37902
3010.495,38228,37903.2
3010.519,38229,37904.4
3010.542,38230,37905.5
3010.566,38231,37906.7
3010.589,38232,37907.9
3010.612,38233,37909
3010.636,38234,37910.2
3010.659,38235,37911.4
3010.682,38236,37912.5
3010.706,38237,37913.7
3010.729,38238,37914.8
3010.753,38239,37916
3010.776,38240,37917.1
3010.8,38241,37918.3
3010.823,38242,37919.5
3010.846,38243,37920.6
3010.87,38244,37921.8
3010.893,38245,37922.9
3010.917,38246,37924.1
3010.94,38247,37925.3
3010.963,38248,37926.4
3010.987,38249,37927.6
3011.01,38250,37928.8
3011.034,38251,37929.9
3011.057,38252,37931.1
3011.081,38253,37932.2
3011.104,38254,37933.4
3011.128,38255,37934.6
3011.151,38256,37935.7
3011.174,38257,37936.9
3011.198,38258,37938.1
3011.221,38259,37939.2
3011.245,38260,37940.4
3011.268,38261,37941.6
3011.292,38262,37942.7
3011.315,38263,37943.9
3011.339,38264,37945
3011.362,38265,37946.2
3011.386,38266,37947.4
3011.409,38267,37948.5
3011.433,38268,37949.7
3011.456,38269,37950.9
3011.48,38270,37952
3011.503,38271,37953.2
3011.527,38272,37954.3
3011.55,38273,37955.5
3011.574,38274,37956.7
3011.597,38275,37957.8
3011.621,38276,37959
3011.644,38277,37960.2
3011.668,38278,37961.3
3011.691,38279,37962.5
3011.715,38280,37963.6
3011.738,38281,37964.8
3011.762,38282,37966
3011.785,38283,37967.1
3011.809,38284,37968.3
3011.832,38285,37969.5
3011.856,38286,37970.6
3011.879,38287,37971.8
3011.903,38288,37972.9
3011.926,38289,37974.1
3011.95,38290,37975.2
3011.974,38291,37976.4
3011.997,38292,37977.5
3012.021,38293,37978.7
3012.044,38294,37979.8
3012.068,38295,37981
3012.091,38296,37982.1
3012.115,38297,37983.2
3012.138,38298,37984.4
3012.162,38299,37985.5
3012.186,38300,37986.7
3012.209,38301,37987.8
3012.233,38302,37988.9
3012.256,38303,37990.1
3012.28,38304,37991.2
3012.303,38305,37992.3
3012.327,38306,37993.5
3012.351,38307,37994.6
3012.374,38308,37995.8
3012.398,38309,37996.9
3012.421,38310,37998.1
3012.445,38311,37999.2
3012.469,38312,38000.3
3012.492,38313,38001.5
3012.516,38314,38002.6
3012.539,38315,38003.8
3012.563,38316,38004.9
3012.587,38317,38006
3012.61,38318,38007.1
3012.634,38319,38008.2
3012.658,38320,38009.4
3012.681,38321,38010.5
3012.705,38322,38011.6
3012.728,38323,38012.7
3012.752,38324,38013.8
3012.776,38325,38015
3012.799,38326,38016.1
3012.823,38327,38017.2
3012.847,38328,38018.3
3012.87,38329,38019.4
3012.894,38330,38020.5
3012.918,38331,38021.6
3012.941,38332,38022.7
3012.965,38333,38023.8
3012.989,38334,38024.9
3013.012,38335,38026
3013.036,38336,38027.1
3013.06,38337,38028.2
3013.083,38338,38029.3
3013.107,38339,38030.4
3013.131,38340,38031.5
3013.154,38341,38032.6
3013.178,38342,38033.7
3013.202,38343,38034.8
3013.225,38344,38035.9
3013.249,38345,38037
3013.273,38346,38038
3013.297,38347,38039.1
3013.32,38348,38040.2
3013.344,38349,38041.3
3013.368,38350,38042.4
3013.391,38351,38043.4
3013.415,38352,38044.5
3013.439,38353,38045.6
3013.462,38354,38046.7
3013.486,38355,38047.7
3013.51,38356,38048.8
3013.534,38357,38049.9
3013.557,38358,38050.9
3013.581,38359,38052
3013.605,38360,38053
3013.629,38361,38054.1
3013.652,38362,38055.1
3013.676,38363,38056.2
3013.7,38364,38057.2
3013.724,38365,38058.3
3013.747,38366,38059.3
3013.771,38367,38060.4
3013.795,38368,38061.5
3013.819,38369,38062.5
3013.842,38370,38063.6
3013.866,38371,38064.6
3013.89,38372,38065.7
3013.914,38373,38066.7
3013.937,38374,38067.8
3013.961,38375,38068.8
3013.985,38376,38069.9
3014.009,38377,38070.9
3014.033,38378,38072
3014.056,38379,38073
3014.08,38380,38074.1
3014.104,38381,38075.1
3014.128,38382,38076.2
3014.151,38383,38077.2
3014.175,38384,38078.3
3014.199,38385,38079.3
3014.223,38386,38080.4
3014.247,38387,38081.4
3014.27,38388,38082.5
3014.294,38389,38083.5
3014.318,38390,38084.6
3014.342,38391,38085.6
3014.366,38392,38086.6
3014.39,38393,38087.7
3014.413,38394,38088.7
3014.437,38395,38089.8
3014.461,38396,38090.8
3014.485,38397,38091.8
3014.509,38398,38092.9
3014.533,38399,38093.9
3014.556,38400,38094.9
3014.58,38401,38095.9
3014.604,38402,38097
3014.628,38403,38098
3014.652,38404,38099
3014.676,38405,38100.1
3014.7,38406,38101.1
3014.723,38407,38102.1
3014.747,38408,38103.1
3014.771,38409,38104.1
3014.795,38410,38105.1
3014.819,38411,38106.1
3014.843,38412,38107.2
3014.867,38413,38108.2
3014.891,38414,38109.2
3014.914,38415,38110.2
3014.938,38416,38111.2
3014.962,38417,38112.2
3014.986,38418,38113.3
3015.01,38419,38114.3
3015.034,38420,38115.3
3015.058,38421,38116.3
3015.082,38422,38117.3
3015.106,38423,38118.4
3015.129,38424,38119.4
3015.153,38425,38120.4
3015.177,38426,38121.4
3015.201,38427,38122.4
3015.225,38428,38123.5
3015.249,38429,38124.5
3015.273,38430,38125.5
3015.297,38431,38126.5
3015.321,38432,38127.5
3015.345,38433,38128.6
3015.369,38434,38129.6
3015.393,38435,38130.6
3015.417,38436,38131.6
3015.441,38437,38132.6
3015.464,38438,38133.6
3015.488,38439,38134.6
3015.512,38440,38135.7
3015.536,38441,38136.7
3015.56,38442,38137.7
3015.584,38443,38138.7
3015.608,38444,38139.7
3015.632,38445,38140.7
3015.656,38446,38141.7
3015.68,38447,38142.7
3015.704,38448,38143.8
3015.728,38449,38144.8
3015.752,38450,38145.8
3015.776,38451,38146.8
3015.8,38452,38147.8
3015.824,38453,38148.8
3015.848,38454,38149.8
3015.872,38455,38150.8
3015.896,38456,38151.8
3015.92,38457,38152.8
3015.944,38458,38153.8
3015.968,38459,38154.8
3015.992,38460,38155.8
3016.016,38461,38156.8
3016.04,38462,38157.8
3016.064,38463,38158.8
3016.088,38464,38159.8
3016.112,38465,38160.8
3016.136,38466,38161.8
3016.16,38467,38162.8
3016.184,38468,38163.8
3016.208,38469,38164.8
3016.232,38470,38165.8
3016.256,38471,38166.8
3016.28,38472,38167.8
3016.304,38473,38168.8
3016.328,38474,38169.8
3016.352,38475,38170.8
3016.376,38476,38171.8
3016.4,38477,38172.8
3016.425,38478,38173.8
3016.449,38479,38174.8
3016.473,38480,38175.8
3016.497,38481,38176.8
3016.521,38482,38177.8
3016.545,38483,38178.8
